season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5,team_is_b2b,opp_is_b2b,team_is_3in4,opp_is_3in4,is_altitude_home,is_altitude_away,year,split
2023,2022-11-27,True,False,bkn,por,-8.0,111.0,97.0,14.0,1,6.0,1,0,bkn,por,1,8.0,1,0,0.5472636815920398,0.4630541871921182,0.6666666666666666,0.3333333333333333,7.0,2.0,111.0,97.0,14.0,97.0,111.0,-14.0,114.0,108.4,5.6,111.4,114.8,-3.4,0.0842094943999215,0.3333333333333333,5.0,2.5999999999999943,9.0,0,0,0,1,0,0,2022,train
2023,2022-11-27,True,False,atl,mia,-4.0,98.0,106.0,-8.0,0,-12.0,0,1,atl,mia,1,4.0,0,1,0.5198019801980198,0.48,0.6666666666666666,0.0,4.0,6.0,98.0,106.0,-8.0,106.0,98.0,8.0,112.6,114.8,-2.2,99.4,107.6,-8.2,0.0398019801980198,0.6666666666666666,-2.0,13.199999999999989,5.999999999999999,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,phi,atl,-2.5,104.0,101.0,3.0,1,0.5,1,0,phi,atl,1,2.5,1,0,0.7389162561576355,0.3065326633165829,0.6666666666666666,0.3333333333333333,6.0,3.0,104.0,101.0,3.0,101.0,104.0,-3.0,112.0,105.4,6.6,113.2,113.6,-0.4,0.4323835928410525,0.3333333333333333,3.0,-1.2000000000000028,7.0,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,wsh,min,-1.0,142.0,127.0,15.0,1,14.0,1,0,wsh,min,1,1.0,1,0,0.5148514851485149,0.3724489795918367,0.6666666666666666,0.6666666666666666,8.0,3.0,142.0,127.0,15.0,127.0,142.0,-15.0,111.2,106.6,4.6,118.0,110.4,7.6,0.1424025055566781,0.0,5.0,-6.799999999999997,-3.0,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,bkn,orl,-12.0,109.0,102.0,7.0,1,-5.0,0,1,bkn,orl,1,12.0,1,0,0.5495049504950495,0.3004926108374384,1.0,0.3333333333333333,1.0,7.0,109.0,102.0,7.0,102.0,109.0,-7.0,113.0,102.8,10.2,107.2,114.8,-7.6,0.2490123396576111,0.6666666666666667,-6.0,5.799999999999997,17.799999999999997,1,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,tor,cle,-5.0,100.0,88.0,12.0,1,7.0,1,0,tor,cle,1,5.0,1,0,0.6847290640394089,0.336734693877551,0.6666666666666666,0.3333333333333333,2.0,1.0,100.0,88.0,12.0,88.0,100.0,-12.0,108.8,105.8,3.0,104.6,111.4,-6.8,0.3479943701618579,0.3333333333333333,1.0,4.200000000000003,9.8,0,1,0,1,0,0,2022,train
2023,2022-11-28,True,False,bos,cha,-11.5,140.0,105.0,35.0,1,23.5,1,0,bos,cha,1,11.5,1,0,0.6733668341708543,0.404040404040404,1.0,0.3333333333333333,1.0,8.0,140.0,105.0,35.0,105.0,140.0,-35.0,126.8,114.2,12.6,108.0,118.0,-10.0,0.2693264301304502,0.6666666666666667,-7.0,18.799999999999997,22.6,1,0,1,0,0,0,2022,train
2023,2022-11-28,True,False,no,okc,-5.5,105.0,101.0,4.0,1,-1.5,0,1,no,okc,1,5.5,1,0,0.4926108374384236,0.4433497536945813,0.6666666666666666,0.3333333333333333,7.0,2.0,105.0,101.0,4.0,101.0,105.0,-4.0,118.6,103.6,15.0,120.6,124.0,-3.4,0.0492610837438423,0.3333333333333333,5.0,-2.0,18.4,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,den,hou,-11.0,129.0,113.0,16.0,1,5.0,1,0,den,hou,1,11.0,1,0,0.7035175879396985,0.4405940594059406,0.3333333333333333,0.3333333333333333,6.0,10.0,129.0,113.0,16.0,113.0,129.0,-16.0,112.8,103.4,9.4,113.4,116.6,-3.2,0.2629235285337579,0.0,-4.0,-0.6000000000000085,12.6,0,0,0,0,1,0,2022,train
2023,2022-11-28,True,False,utah,chi,-2.0,107.0,114.0,-7.0,0,-9.0,0,1,utah,chi,1,2.0,0,1,0.7185929648241206,0.3523316062176165,0.3333333333333333,0.3333333333333333,5.0,3.0,107.0,114.0,-7.0,114.0,107.0,7.0,124.2,119.4,4.8,114.0,119.2,-5.2,0.366261358606504,0.0,2.0,10.200000000000005,10.0,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,sac,phx,-0.0,117.0,122.0,-5.0,0,-5.0,0,1,sac,phx,1,0.0,0,1,0.4642857142857143,0.4619289340101523,1.0,0.0,8.0,10.0,117.0,122.0,-5.0,122.0,117.0,5.0,133.8,119.4,14.4,111.8,115.6,-3.8,0.002356780275562,1.0,-2.0,22.000000000000018,18.2,0,0,0,0,0,0,2022,train
2023,2022-11-28,True,False,lal,ind,-3.5,115.0,116.0,-1.0,0,-4.5,0,1,lal,ind,1,3.5,0,1,0.55,0.46,1.0,0.6666666666666666,8.0,1.0,115.0,116.0,-1.0,116.0,115.0,1.0,116.2,110.0,6.2,111.6,110.0,1.6,0.09,0.3333333333333333,7.0,4.6000000000000085,4.6,0,1,0,0,0,0,2022,train
2023,2022-11-29,True,False,dal,gs,-1.5,116.0,113.0,3.0,1,1.5,1,0,dal,gs,1,1.5,1,0,0.5621890547263682,0.4974874371859296,0.3333333333333333,0.6666666666666666,9.0,2.0,116.0,113.0,3.0,113.0,116.0,-3.0,107.2,102.2,5.0,116.2,122.8,-6.6,0.0647016175404385,-0.3333333333333333,7.0,-9.0,11.6,0,0,0,0,0,0,2022,train
2023,2022-11-29,True,False,por,lac,-4.0,112.0,118.0,-6.0,0,-10.0,0,1,por,lac,1,4.0,0,1,0.601010101010101,0.5247524752475248,0.3333333333333333,0.3333333333333333,10.0,6.0,112.0,118.0,-6.0,118.0,112.0,6.0,113.6,111.8,1.8,110.4,108.0,2.4,0.0762576257625762,0.0,4.0,3.1999999999999886,-0.5999999999999999,0,0,0,0,0,0,2022,train
2023,2022-11-29,True,False,det,ny,4.5,110.0,140.0,-30.0,0,-25.5,0,1,det,ny,1,4.5,0,1,0.4489795918367347,0.3415841584158416,0.0,0.3333333333333333,2.0,8.0,110.0,140.0,-30.0,140.0,110.0,30.0,102.6,109.8,-7.2,109.8,112.0,-2.2,0.107395433420893,-0.3333333333333333,-6.0,-7.200000000000003,-5.0,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,den,hou,-11.0,120.0,100.0,20.0,1,9.0,1,0,den,hou,1,11.0,1,0,0.705,0.438423645320197,0.3333333333333333,0.3333333333333333,2.0,2.0,120.0,100.0,20.0,100.0,120.0,-20.0,116.6,106.2,10.4,112.6,116.6,-4.0,0.2665763546798029,0.0,0.0,4.0,14.4,0,0,0,0,1,0,2022,train
2023,2022-11-30,True,False,cle,phi,-4.0,113.0,85.0,28.0,1,24.0,1,0,cle,phi,1,4.0,1,0,0.482233502538071,0.5124378109452736,1.0,0.6666666666666666,7.0,3.0,113.0,85.0,28.0,85.0,113.0,-28.0,115.8,105.4,10.4,110.8,104.8,6.0,-0.0302043084072025,0.3333333333333333,4.0,5.0,4.4,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,orl,atl,6.5,108.0,125.0,-17.0,0,-10.5,0,1,orl,atl,1,6.5,0,1,0.4257425742574257,0.305,0.0,0.0,3.0,2.0,108.0,125.0,-17.0,125.0,108.0,17.0,105.8,115.0,-9.2,111.0,114.6,-3.6,0.1207425742574257,0.0,1.0,-5.200000000000003,-5.6,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,bos,mia,-9.5,134.0,121.0,13.0,1,3.5,1,0,bos,mia,1,9.5,1,0,0.675,0.4825870646766169,1.0,0.3333333333333333,2.0,3.0,134.0,121.0,13.0,121.0,134.0,-13.0,128.6,112.8,15.8,100.8,107.0,-6.2,0.1924129353233831,0.6666666666666667,-1.0,27.799999999999997,22.0,0,0,1,0,0,0,2022,train
2023,2022-11-30,True,False,bkn,wsh,-5.5,113.0,107.0,6.0,1,0.5,1,0,bkn,wsh,1,5.5,1,0,0.5517241379310345,0.3517587939698492,1.0,0.3333333333333333,2.0,3.0,113.0,107.0,6.0,107.0,113.0,-6.0,111.6,101.4,10.2,110.4,111.4,-1.0,0.1999653439611852,0.6666666666666667,-1.0,1.1999999999999886,11.2,0,0,1,0,0,0,2022,train
2023,2022-11-30,True,False,okc,sa,-3.0,119.0,111.0,8.0,1,5.0,1,0,okc,sa,1,3.0,1,0,0.507537688442211,0.3939393939393939,0.3333333333333333,0.0,5.0,10.0,119.0,111.0,8.0,111.0,119.0,-8.0,126.4,125.6,0.8,101.2,124.2,-23.0,0.1135982945028171,0.3333333333333333,-5.0,25.200000000000003,23.8,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,min,mem,3.0,109.0,101.0,8.0,1,11.0,1,0,min,mem,1,3.0,1,0,0.5202020202020202,0.4120603015075377,0.3333333333333333,0.3333333333333333,3.0,3.0,109.0,101.0,8.0,101.0,109.0,-8.0,114.4,120.8,-6.4,112.0,117.4,-5.4,0.1081417186944825,0.0,0.0,2.4000000000000057,-1.0,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,no,tor,2.5,126.0,108.0,18.0,1,20.5,1,0,no,tor,1,2.5,1,0,0.4950980392156863,0.5678391959798995,0.6666666666666666,0.3333333333333333,2.0,10.0,126.0,108.0,18.0,108.0,126.0,-18.0,115.8,102.6,13.2,110.2,119.2,-9.0,-0.0727411567642132,0.3333333333333333,-8.0,5.599999999999994,22.2,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,utah,lac,-7.5,125.0,112.0,13.0,1,5.5,1,0,utah,lac,1,7.5,1,0,0.715,0.5270935960591133,0.3333333333333333,0.3333333333333333,2.0,1.0,125.0,112.0,13.0,112.0,125.0,-13.0,121.4,121.2,0.2,112.2,110.2,2.0,0.1879064039408866,0.0,1.0,9.200000000000005,-1.8,0,1,0,0,0,0,2022,train
2023,2022-11-30,True,False,phx,chi,-5.5,132.0,113.0,19.0,1,13.5,1,0,phx,chi,1,5.5,1,0,0.5194174757281553,0.3556701030927835,1.0,0.6666666666666666,4.0,2.0,132.0,113.0,19.0,113.0,132.0,-19.0,116.4,106.6,9.8,113.0,116.0,-3.0,0.1637473726353718,0.3333333333333333,2.0,3.4000000000000057,12.8,0,0,0,0,0,0,2022,train
2023,2022-11-30,True,False,sac,ind,-4.5,137.0,114.0,23.0,1,18.5,1,0,sac,ind,1,4.5,1,0,0.4619289340101523,0.4626865671641791,0.6666666666666666,0.6666666666666666,2.0,2.0,137.0,114.0,23.0,114.0,137.0,-23.0,131.8,119.8,12.0,109.8,109.8,0.0,-0.0007576331540268,0.0,0.0,22.000000000000018,12.0,0,0,0,1,0,0,2022,train
2023,2022-11-30,True,False,lal,por,-6.0,128.0,109.0,19.0,1,13.0,1,0,lal,por,1,6.0,1,0,0.5472636815920398,0.4607843137254901,0.6666666666666666,0.3333333333333333,2.0,3.0,128.0,109.0,19.0,109.0,128.0,-19.0,119.2,110.4,8.8,109.6,118.0,-8.4,0.0864793678665495,0.3333333333333333,-1.0,9.600000000000009,17.200000000000003,0,0,0,0,0,0,2022,train
2023,2022-12-01,True,False,det,dal,8.0,131.0,125.0,6.0,1,14.0,1,0,det,dal,1,8.0,1,0,0.4467005076142132,0.4228855721393035,0.0,0.0,2.0,4.0,131.0,125.0,6.0,125.0,131.0,-6.0,107.0,115.4,-8.4,103.8,112.2,-8.4,0.0238149354749097,0.0,-2.0,3.200000000000003,0.0,0,0,1,0,0,0,2022,train
2023,2022-12-02,True,False,utah,ind,-3.5,139.0,119.0,20.0,1,16.5,1,0,utah,ind,1,3.5,1,0,0.7164179104477612,0.4603960396039604,0.3333333333333333,0.3333333333333333,2.0,2.0,139.0,119.0,20.0,119.0,139.0,-20.0,118.6,120.4,-1.8,110.8,114.0,-3.2,0.2560218708438007,0.0,0.0,7.799999999999997,1.4,0,0,1,1,0,0,2022,train
2023,2022-12-02,True,False,phx,hou,-11.5,121.0,122.0,-1.0,0,-12.5,0,1,phx,hou,1,11.5,0,1,0.5217391304347826,0.4362745098039216,1.0,0.3333333333333333,2.0,2.0,121.0,122.0,-1.0,122.0,121.0,1.0,116.8,105.4,11.4,105.8,115.2,-9.4,0.085464620630861,0.6666666666666667,0.0,11.0,20.8,0,0,0,1,0,0,2022,train
2023,2022-12-02,True,False,gs,chi,-7.0,119.0,111.0,8.0,1,1.0,1,0,gs,chi,1,7.0,1,0,0.6464646464646465,0.3538461538461538,1.0,0.3333333333333333,7.0,2.0,119.0,111.0,8.0,111.0,119.0,-8.0,120.4,104.4,16.0,114.8,119.8,-5.0,0.2926184926184926,0.6666666666666667,5.0,5.6000000000000085,21.0,0,0,0,1,0,0,2022,train
2023,2022-12-02,True,False,sa,no,7.0,99.0,117.0,-18.0,0,-11.0,0,1,sa,no,1,7.0,0,1,0.5742574257425742,0.4343434343434343,0.0,0.6666666666666666,6.0,7.0,99.0,117.0,-18.0,117.0,99.0,18.0,115.0,118.8,-3.8,119.6,121.2,-1.6,0.1399139913991398,-0.6666666666666666,-1.0,-4.599999999999994,-2.1999999999999997,0,0,0,0,0,0,2022,train
2023,2022-12-02,True,False,mem,phi,-4.5,117.0,109.0,8.0,1,3.5,1,0,mem,phi,1,4.5,1,0,0.541871921182266,0.5099009900990099,0.6666666666666666,0.6666666666666666,7.0,2.0,117.0,109.0,8.0,109.0,117.0,-8.0,116.4,109.2,7.2,104.2,105.2,-1.0,0.0319709310832561,0.0,5.0,12.200000000000005,8.2,0,0,0,0,0,0,2022,train
2023,2022-12-02,True,False,atl,den,5.0,117.0,109.0,8.0,1,13.0,1,0,atl,den,1,5.0,1,0,0.5172413793103449,0.5270935960591133,0.6666666666666666,1.0,5.0,7.0,117.0,109.0,8.0,109.0,117.0,-8.0,108.4,111.0,-2.6,113.6,111.4,2.2,-0.0098522167487684,-0.3333333333333333,-2.0,-5.199999999999989,-4.800000000000001,0,0,0,0,0,1,2022,train
2023,2022-12-02,True,False,mil,lal,-8.5,129.0,133.0,-4.0,0,-12.5,0,1,mil,lal,1,8.5,0,1,0.7317073170731707,0.4532019704433497,0.6666666666666666,0.6666666666666666,5.0,6.0,129.0,133.0,-4.0,133.0,129.0,4.0,117.2,108.8,8.4,114.0,120.0,-6.0,0.2785053466298209,0.0,-1.0,3.200000000000003,14.4,0,0,0,0,0,0,2022,train
2023,2022-12-02,True,False,bos,mia,-7.0,116.0,120.0,-4.0,0,-11.0,0,1,bos,mia,1,7.0,0,1,0.6766169154228856,0.4801980198019802,1.0,0.3333333333333333,2.0,2.0,116.0,120.0,-4.0,120.0,116.0,4.0,130.2,112.6,17.6,104.2,111.4,-7.2,0.1964188956209054,0.6666666666666667,0.0,25.999999999999982,24.8,0,0,1,0,0,0,2022,train
2023,2022-12-02,True,False,cha,wsh,4.0,117.0,116.0,1.0,1,5.0,1,0,cha,wsh,1,4.0,1,0,0.5051546391752577,0.35,0.6666666666666666,0.0,7.0,2.0,117.0,116.0,1.0,116.0,117.0,-1.0,105.0,109.4,-4.4,107.6,111.8,-4.2,0.1551546391752577,0.6666666666666666,5.0,-2.5999999999999943,-0.2000000000000001,0,0,0,0,0,0,2022,train
2023,2022-12-02,True,False,bkn,tor,-1.5,114.0,105.0,9.0,1,7.5,1,0,bkn,tor,1,1.5,1,0,0.553921568627451,0.565,1.0,0.3333333333333333,2.0,2.0,114.0,105.0,9.0,105.0,114.0,-9.0,114.4,101.2,13.2,112.4,122.2,-9.8,-0.0110784313725489,0.6666666666666667,0.0,2.0,23.0,0,0,1,0,0,0,2022,train
2023,2022-12-03,True,False,ny,dal,1.5,100.0,121.0,-21.0,0,-19.5,0,1,ny,dal,1,1.5,0,1,0.4292929292929293,0.4207920792079208,0.0,0.0,6.0,2.0,100.0,121.0,-21.0,121.0,100.0,21.0,125.2,129.8,-4.6,111.4,119.6,-8.2,0.0085008500850085,0.0,4.0,13.799999999999995,3.5999999999999996,0,0,0,0,0,0,2022,train
2023,2022-12-03,True,False,lac,sac,3.5,96.0,123.0,-27.0,0,-23.5,0,1,lac,sac,1,3.5,0,1,0.6439024390243903,0.3681592039800995,0.6666666666666666,0.3333333333333333,6.0,8.0,96.0,123.0,-27.0,123.0,96.0,27.0,110.8,103.2,7.6,111.2,115.2,-4.0,0.2757432350442907,0.3333333333333333,-2.0,-0.4000000000000057,11.6,0,0,0,0,0,0,2022,train
2023,2022-12-03,True,False,cha,mil,1.5,96.0,105.0,-9.0,0,-7.5,0,1,cha,mil,1,1.5,0,1,0.5076923076923077,0.5870646766169154,1.0,0.3333333333333333,1.0,10.0,96.0,105.0,-9.0,105.0,96.0,9.0,108.4,111.0,-2.6,108.8,114.4,-5.6,-0.0793723689246077,0.6666666666666667,-9.0,-0.3999999999999915,2.9999999999999996,1,0,0,0,0,0,2022,train
2023,2022-12-03,True,False,tor,orl,-11.5,121.0,108.0,13.0,1,1.5,1,0,tor,orl,1,11.5,1,0,0.6862745098039216,0.2990196078431372,0.6666666666666666,0.0,5.0,5.0,121.0,108.0,13.0,108.0,121.0,-13.0,106.2,102.6,3.6,106.6,113.8,-7.2,0.3872549019607843,0.6666666666666666,0.0,-0.3999999999999915,10.8,0,0,0,0,0,0,2022,train
2023,2022-12-03,True,False,min,okc,-5.5,128.0,135.0,-7.0,0,-12.5,0,1,min,okc,1,5.5,0,1,0.5226130653266332,0.4411764705882353,0.6666666666666666,0.0,3.0,5.0,128.0,135.0,-7.0,135.0,128.0,7.0,110.4,117.6,-7.2,111.8,118.0,-6.2,0.0814365947383979,0.6666666666666666,-2.0,-1.3999999999999917,-1.0,0,0,0,0,0,0,2022,train
2023,2022-12-03,True,False,gs,hou,-11.5,120.0,101.0,19.0,1,7.5,1,0,gs,hou,1,11.5,1,0,0.6482412060301508,0.4390243902439024,1.0,0.3333333333333333,1.0,1.0,120.0,101.0,19.0,101.0,120.0,-19.0,123.0,106.4,16.6,108.4,116.2,-7.8,0.2092168157862483,0.6666666666666667,0.0,14.599999999999994,24.4,1,1,0,1,0,0,2022,train
2023,2022-12-03,True,False,utah,por,-5.0,111.0,116.0,-5.0,0,-10.0,0,1,utah,por,1,5.0,0,1,0.7178217821782178,0.4585365853658537,0.6666666666666666,0.3333333333333333,1.0,3.0,111.0,116.0,-5.0,116.0,111.0,5.0,124.2,120.6,3.6,109.0,120.2,-11.2,0.2592851968123641,0.3333333333333333,-2.0,15.200000000000005,14.8,1,0,1,0,0,0,2022,train
2023,2022-12-04,True,False,ny,cle,2.5,92.0,81.0,11.0,1,13.5,1,0,ny,cle,1,2.5,1,0,0.4271356783919598,0.3350253807106599,0.0,0.3333333333333333,1.0,6.0,92.0,81.0,11.0,81.0,92.0,-11.0,121.6,127.4,-5.8,98.2,106.0,-7.8,0.0921102976812999,-0.3333333333333333,-5.0,23.39999999999999,2.0,1,0,0,0,0,0,2022,train
2023,2022-12-04,True,False,por,ind,-5.0,116.0,100.0,16.0,1,11.0,1,0,por,ind,1,5.0,1,0,0.5979899497487438,0.458128078817734,0.0,0.3333333333333333,5.0,2.0,116.0,100.0,16.0,100.0,116.0,-16.0,111.0,113.2,-2.2,109.6,119.2,-9.6,0.1398618709310097,-0.3333333333333333,3.0,1.4000000000000057,7.4,0,0,0,1,0,0,2022,train
2023,2022-12-04,True,False,bkn,bos,2.5,92.0,103.0,-11.0,0,-8.5,0,1,bkn,bos,1,2.5,0,1,0.5560975609756098,0.56,1.0,0.6666666666666666,2.0,10.0,92.0,103.0,-11.0,103.0,92.0,11.0,114.8,105.2,9.6,115.2,109.0,6.2,-0.0039024390243902,0.3333333333333333,-8.0,-0.4000000000000057,3.3999999999999995,0,0,1,0,0,0,2022,train
2023,2022-12-04,True,False,wsh,lal,-2.0,119.0,130.0,-11.0,0,-13.0,0,1,wsh,lal,1,2.0,0,1,0.5172413793103449,0.4558823529411764,1.0,1.0,6.0,2.0,119.0,130.0,-11.0,130.0,119.0,11.0,115.4,109.6,5.8,117.4,118.0,-0.6,0.0613590263691684,0.0,4.0,-2.0,6.3999999999999995,0,0,0,0,0,0,2022,train
2023,2022-12-04,True,False,det,mem,7.0,112.0,122.0,-10.0,0,-3.0,0,1,det,mem,1,7.0,0,1,0.4494949494949495,0.41,0.3333333333333333,0.3333333333333333,3.0,4.0,112.0,122.0,-10.0,122.0,112.0,10.0,110.8,119.8,-9.0,107.4,114.8,-7.4,0.0394949494949495,0.0,-1.0,3.3999999999999915,-1.5999999999999996,0,0,0,0,0,0,2022,train
2023,2022-12-04,True,False,sac,chi,-3.0,110.0,101.0,9.0,1,6.0,1,0,sac,chi,1,3.0,1,0,0.4646464646464646,0.3520408163265306,0.6666666666666666,0.3333333333333333,4.0,2.0,110.0,101.0,9.0,101.0,110.0,-9.0,134.8,119.6,15.2,115.0,118.8,-3.8,0.112605648319934,0.3333333333333333,2.0,19.80000000000001,19.0,0,0,0,1,0,0,2022,train
2023,2022-12-04,True,False,sa,phx,10.0,95.0,133.0,-38.0,0,-28.0,0,1,sa,phx,1,10.0,0,1,0.5714285714285714,0.4646464646464646,0.0,0.3333333333333333,2.0,6.0,95.0,133.0,-38.0,133.0,95.0,38.0,110.4,117.4,-7.0,118.6,119.0,-0.4,0.1067821067821067,-0.3333333333333333,-4.0,-8.199999999999989,-6.6,0,0,0,0,0,0,2022,train
2023,2022-12-04,True,False,no,den,-1.5,121.0,106.0,15.0,1,13.5,1,0,no,den,1,1.5,1,0,0.4975609756097561,0.5245098039215687,1.0,0.6666666666666666,4.0,2.0,121.0,106.0,15.0,106.0,121.0,-15.0,118.4,103.8,14.6,110.2,114.2,-4.0,-0.0269488283118125,0.3333333333333333,2.0,8.200000000000003,18.6,0,0,0,0,0,1,2022,train
2023,2022-12-05,True,False,orl,mil,10.5,102.0,109.0,-7.0,0,3.5,1,0,orl,mil,1,10.5,0,1,0.4236453201970443,0.5891089108910891,0.0,0.3333333333333333,5.0,2.0,102.0,109.0,-7.0,109.0,102.0,7.0,104.6,120.6,-16.0,106.8,113.2,-6.4,-0.1654635906940447,-0.3333333333333333,3.0,-2.200000000000003,-9.6,0,0,0,0,0,0,2022,train
2023,2022-12-05,True,False,cha,lac,6.0,117.0,119.0,-2.0,0,4.0,1,0,cha,lac,1,6.0,0,1,0.5051020408163265,0.5245098039215687,0.6666666666666666,0.3333333333333333,2.0,5.0,117.0,119.0,-2.0,119.0,117.0,2.0,108.6,111.0,-2.4,112.0,114.0,-2.0,-0.0194077631052421,0.3333333333333333,-3.0,-3.4000000000000057,-0.3999999999999999,0,0,1,0,0,0,2022,train
2023,2022-12-05,True,False,tor,bos,-1.5,110.0,116.0,-6.0,0,-7.5,0,1,tor,bos,1,1.5,0,1,0.6878048780487804,0.5621890547263682,1.0,0.6666666666666666,2.0,1.0,110.0,116.0,-6.0,116.0,110.0,6.0,107.2,102.4,4.8,114.0,106.2,7.8,0.1256158233224122,0.3333333333333333,1.0,-6.799999999999997,-3.0,0,1,0,0,0,0,2022,train
2023,2022-12-05,True,False,atl,okc,-6.5,114.0,121.0,-7.0,0,-13.5,0,1,atl,okc,1,6.5,0,1,0.5196078431372549,0.4439024390243902,0.6666666666666666,0.3333333333333333,3.0,2.0,114.0,121.0,-7.0,121.0,114.0,7.0,111.0,113.8,-2.8,114.4,118.4,-4.0,0.0757054041128647,0.3333333333333333,1.0,-3.4000000000000057,1.2000000000000002,0,0,0,0,0,0,2022,train
2023,2022-12-05,True,False,hou,phi,8.0,132.0,123.0,9.0,1,17.0,1,0,hou,phi,1,8.0,1,0,0.5505050505050505,0.5073891625615764,0.6666666666666666,0.3333333333333333,9.0,3.0,132.0,123.0,9.0,123.0,132.0,-9.0,112.6,115.0,-2.4,107.0,107.8,-0.8,0.043115887943474,0.3333333333333333,6.0,5.599999999999994,-1.6,0,0,0,0,0,0,2022,train
2023,2022-12-05,True,False,mem,mia,5.0,101.0,93.0,8.0,1,13.0,1,0,mem,mia,1,5.0,1,0,0.5441176470588235,0.4827586206896552,0.6666666666666666,0.6666666666666666,3.0,3.0,101.0,93.0,8.0,93.0,101.0,-8.0,118.6,109.2,9.4,107.0,113.2,-6.2,0.0613590263691682,0.0,0.0,11.599999999999994,15.6,0,0,0,0,0,0,2022,train
2023,2022-12-05,True,False,dal,phx,-3.0,130.0,111.0,19.0,1,16.0,1,0,dal,phx,1,3.0,1,0,0.5643564356435643,0.4673366834170854,0.6666666666666666,0.6666666666666666,6.0,1.0,130.0,111.0,19.0,111.0,130.0,-19.0,107.0,102.4,4.6,119.4,114.6,4.8,0.0970197522264788,0.0,5.0,-12.400000000000006,-0.2000000000000001,0,1,0,0,0,0,2022,train
2023,2022-12-05,True,False,gs,ind,-12.0,104.0,112.0,-8.0,0,-20.0,0,1,gs,ind,1,12.0,0,1,0.65,0.4558823529411764,1.0,0.0,2.0,1.0,104.0,112.0,-8.0,112.0,104.0,8.0,120.6,107.6,13.0,109.8,124.2,-14.4,0.1941176470588235,1.0,1.0,10.799999999999995,27.4,0,1,1,1,0,0,2022,train
2023,2022-12-06,True,False,cle,lal,-6.0,116.0,102.0,14.0,1,8.0,1,0,cle,lal,1,6.0,1,0,0.4848484848484848,0.4585365853658537,1.0,1.0,6.0,2.0,116.0,102.0,14.0,102.0,116.0,-14.0,115.6,99.8,15.8,123.2,119.0,4.2,0.0263118994826311,0.0,4.0,-7.600000000000008,11.6,0,0,0,1,0,0,2022,train
2023,2022-12-06,True,False,mia,det,-7.5,96.0,116.0,-20.0,0,-27.5,0,1,mia,det,1,7.5,0,1,0.635,0.2835820895522388,1.0,0.6666666666666666,10.0,10.0,96.0,116.0,-20.0,116.0,96.0,20.0,116.4,110.8,5.6,117.4,119.4,-2.0,0.3514179104477612,0.3333333333333333,0.0,-1.0,7.6,0,0,0,0,0,0,2022,train
2023,2022-12-06,True,False,den,dal,-4.0,115.0,116.0,-1.0,0,-5.0,0,1,den,dal,1,4.0,0,1,0.7064676616915423,0.4236453201970443,0.6666666666666666,0.3333333333333333,6.0,3.0,115.0,116.0,-1.0,116.0,115.0,1.0,117.2,106.0,11.2,114.6,117.0,-2.4,0.282822341494498,0.3333333333333333,3.0,2.6000000000000085,13.6,0,0,0,0,1,0,2022,train
2023,2022-12-07,True,False,phx,bos,-2.0,98.0,125.0,-27.0,0,-29.0,0,1,phx,bos,1,2.0,0,1,0.5192307692307693,0.5643564356435643,0.6666666666666666,0.6666666666666666,5.0,2.0,98.0,125.0,-27.0,125.0,98.0,27.0,117.8,110.8,7.0,113.8,106.6,7.2,-0.045125666412795,0.0,3.0,4.0,-0.2000000000000001,0,0,0,1,0,0,2022,train
2023,2022-12-07,True,False,mem,okc,-8.5,123.0,102.0,21.0,1,12.5,1,0,mem,okc,1,8.5,1,0,0.5463414634146342,0.4466019417475728,1.0,0.6666666666666666,2.0,2.0,123.0,102.0,21.0,102.0,123.0,-21.0,116.0,107.2,8.8,114.4,117.2,-2.8,0.0997395216670613,0.3333333333333333,0.0,1.5999999999999943,11.6,0,0,0,1,0,0,2022,train
