season,date,regular,playoffs,home,away,spread_home,home_pts,away_pts,home_margin,home_win,ats_margin_home,covered_home,covered_away,team,opponent,is_home,abs_spread,team_win,opp_win,team_win_pct_before_game,opp_win_pct_before_game,team_recent_win_pct_3,opp_recent_win_pct_3,team_rest,opp_rest,team_pts_for,team_pts_against,team_margin,opp_pts_for,opp_pts_against,opp_margin,team_pts_for_5,team_pts_against_5,team_margin_5,opp_pts_for_5,opp_pts_against_5,opp_margin_5,delta_win_pct,delta_recent_win_pct_3,delta_rest,delta_pts_for_5,delta_margin_5
2018,2017-10-24,True,False,min,ind,-10.5,107.0,130.0,-23.0,0,-33.5,0,1,min,ind,1,10.5,0,1,1.0,0.0,0.5,0.5,4.0,3.0,107.0,130.0,-23.0,130.0,107.0,23.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,1.0,0.0,0.0
2018,2017-10-24,True,False,por,no,-5.0,103.0,93.0,10.0,1,5.0,1,0,por,no,1,5.0,1,0,0.5,0.5,0.5,0.5,1.0,2.0,103.0,93.0,10.0,93.0,103.0,-10.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-1.0,0.0,0.0
2018,2017-10-24,True,False,cle,chi,-15.0,119.0,112.0,7.0,1,-8.0,0,1,cle,chi,1,15.0,1,0,0.5,0.0,0.5,0.5,3.0,5.0,119.0,112.0,7.0,112.0,119.0,-7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,-2.0,0.0,0.0
2018,2017-10-24,True,False,orl,bkn,-5.0,125.0,121.0,4.0,1,-1.0,0,1,orl,bkn,1,5.0,1,0,1.0,0.0,0.5,0.5,6.0,6.0,125.0,121.0,4.0,121.0,125.0,-4.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,0.0,0.0,0.0
2018,2017-10-24,True,False,bos,ny,-7.0,110.0,89.0,21.0,1,14.0,1,0,bos,ny,1,7.0,1,0,0.0,0.0,0.5,0.5,6.0,5.0,110.0,89.0,21.0,89.0,110.0,-21.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,1.0,0.0,0.0
2018,2017-10-25,True,False,gs,tor,-12.0,117.0,112.0,5.0,1,-7.0,0,1,gs,tor,1,12.0,1,0,0.0,0.0,0.5,0.5,8.0,2.0,117.0,112.0,5.0,112.0,117.0,-5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,6.0,0.0,0.0
2018,2017-10-25,True,False,lal,wsh,5.5,102.0,99.0,3.0,1,8.5,1,0,lal,wsh,1,5.5,1,0,0.0,1.0,0.5,0.5,3.0,2.0,102.0,99.0,3.0,99.0,102.0,-3.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-1.0,0.0,1.0,0.0,0.0
2018,2017-10-25,True,False,dal,mem,3.0,103.0,94.0,9.0,1,12.0,1,0,dal,mem,1,3.0,1,0,0.0,1.0,0.0,0.5,2.0,2.0,103.0,94.0,9.0,94.0,103.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-1.0,-0.5,0.0,0.0,0.0
2018,2017-10-25,True,False,okc,ind,-13.5,114.0,96.0,18.0,1,4.5,1,0,okc,ind,1,13.5,1,0,0.5,0.5,0.5,0.5,3.0,1.0,114.0,96.0,18.0,96.0,114.0,-18.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,2.0,0.0,0.0
2018,2017-10-25,True,False,phx,utah,7.5,97.0,88.0,9.0,1,16.5,1,0,phx,utah,1,7.5,1,0,0.3333333333333333,0.0,0.3333333333333333,0.5,2.0,1.0,97.0,88.0,9.0,88.0,97.0,-9.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.3333333333333333,-0.16666666666666669,1.0,0.0,0.0
2018,2017-10-25,True,False,bkn,cle,8.0,112.0,107.0,5.0,1,13.0,1,0,bkn,cle,1,8.0,1,0,1.0,1.0,0.5,0.5,3.0,5.0,112.0,107.0,5.0,107.0,112.0,-5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-2.0,0.0,0.0
2018,2017-10-25,True,False,cha,den,2.5,110.0,93.0,17.0,1,19.5,1,0,cha,den,1,2.5,1,0,1.0,0.0,0.5,0.5,5.0,7.0,110.0,93.0,17.0,93.0,110.0,-17.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,-2.0,0.0,0.0
2018,2017-10-25,True,False,phi,hou,3.0,104.0,105.0,-1.0,0,2.0,1,0,phi,hou,1,3.0,0,1,0.0,1.0,0.5,0.5,5.0,7.0,104.0,105.0,-1.0,105.0,104.0,1.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,-1.0,0.0,-2.0,0.0,0.0
2018,2017-10-25,True,False,det,min,-2.5,122.0,101.0,21.0,1,18.5,1,0,det,min,1,2.5,1,0,0.5,0.5,0.5,0.5,2.0,3.0,122.0,101.0,21.0,101.0,122.0,-21.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-1.0,0.0,0.0
2018,2017-10-25,True,False,mia,sa,3.0,100.0,117.0,-17.0,0,-14.0,0,1,mia,sa,1,3.0,0,1,1.0,0.5,0.5,0.5,2.0,1.0,100.0,117.0,-17.0,117.0,100.0,17.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.5,0.0,1.0,0.0,0.0
2018,2017-10-26,True,False,mem,dal,-8.0,96.0,91.0,5.0,1,-3.0,0,1,mem,dal,1,8.0,1,0,1.0,0.0,0.5,0.5,5.0,5.0,96.0,91.0,5.0,91.0,96.0,-5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,1.0,0.0,0.0,0.0,0.0
2018,2017-10-26,True,False,mil,bos,-4.5,89.0,96.0,-7.0,0,-11.5,0,1,mil,bos,1,4.5,0,1,0.5,0.5,0.5,0.5,3.0,6.0,89.0,96.0,-7.0,96.0,89.0,7.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-3.0,0.0,0.0
2018,2017-10-26,True,False,chi,atl,-2.0,91.0,86.0,5.0,1,3.0,1,0,chi,atl,1,2.0,1,0,0.5,0.25,0.5,0.0,1.0,3.0,91.0,86.0,5.0,86.0,91.0,-5.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.25,0.5,-2.0,0.0,0.0
2018,2017-10-26,True,False,por,lac,-2.5,103.0,104.0,-1.0,0,-3.5,0,1,por,lac,1,2.5,0,1,1.0,1.0,0.5,0.5,2.0,7.0,103.0,104.0,-1.0,104.0,103.0,1.0,112.86642522368982,110.84842351938646,2.018001704303366,112.86642522368982,110.84842351938646,2.018001704303366,0.0,0.0,-5.0,0.0,0.0
