season,date,regular,playoffs,home,away,whos_favored,spread,home_code_clean,away_code_clean,home_abbr,away_abbr,GAME_ID,GAME_DATE,SEASON_LABEL,SEASON_TYPE,home_team_abbr,home_pts_x,home_reb,home_ast,home_fgm,home_fga_x,home_fg3m_x,home_fg3a_x,home_ftm,home_fta_x,home_tov_x,home_stl,home_blk,home_plus_minus,away_team_abbr,away_pts_x,away_reb,away_ast,away_fgm,away_fga_x,away_fg3m_x,away_fg3a_x,away_ftm,away_fta_x,away_tov_x,away_stl,away_blk,away_plus_minus,home_margin,home_pts_y,home_fga_y,home_fta_y,home_oreb,home_tov_y,home_fg3m_y,home_fg3a_y,away_pts_y,away_fga_y,away_fta_y,away_oreb,away_tov_y,away_fg3m_y,away_fg3a_y,score_home,score_away,spread_home,margin_home,home_win,away_win,ats_margin_home,ats_push,ats_home_cover,covered_home
2022,2021-12-06,True,False,mia,mem,home,-5.5,mia,mem,MIA,MEM,22100356.0,2021-12-06,2022.0,Regular Season,MIA,90.0,36.0,26.0,35.0,76.0,6.0,22.0,14.0,17.0,23.0,11.0,6.0,-15.0,MEM,105.0,47.0,26.0,38.0,89.0,13.0,33.0,16.0,21.0,19.0,11.0,6.0,15.0,-15.0,,,,,,,,,,,,,,,90.0,105.0,-5.5,-15.0,0,1,-20.5,0,0,0
2022,2021-12-06,True,False,mil,cle,home,-9.0,mil,cle,MIL,CLE,22100358.0,2021-12-06,2022.0,Regular Season,MIL,112.0,53.0,21.0,40.0,86.0,13.0,32.0,19.0,24.0,17.0,7.0,5.0,8.0,CLE,104.0,39.0,27.0,35.0,90.0,15.0,46.0,19.0,20.0,10.0,8.0,4.0,-8.0,8.0,,,,,,,,,,,,,,,112.0,104.0,-9.0,8.0,1,0,-1.0,0,0,0
2022,2021-12-07,True,False,dal,bkn,away,1.5,dal,bkn,DAL,BKN,22100363.0,2021-12-07,2022.0,Regular Season,DAL,99.0,39.0,21.0,36.0,90.0,9.0,46.0,18.0,22.0,4.0,6.0,2.0,-3.0,BKN,102.0,50.0,28.0,42.0,83.0,8.0,26.0,10.0,13.0,12.0,3.0,4.0,3.0,-3.0,,,,,,,,,,,,,,,99.0,102.0,1.5,-3.0,0,1,-1.5,0,0,0
2022,2021-12-07,True,False,sa,ny,away,1.5,sa,ny,SAS,NYK,22100364.0,2021-12-07,2022.0,Regular Season,SAS,109.0,43.0,30.0,41.0,92.0,12.0,31.0,15.0,20.0,10.0,5.0,4.0,-12.0,NYK,121.0,52.0,22.0,43.0,91.0,18.0,38.0,17.0,19.0,11.0,7.0,5.0,12.0,-12.0,,,,,,,,,,,,,,,109.0,121.0,1.5,-12.0,0,1,-10.5,0,0,0
2022,2021-12-07,True,False,lal,bos,home,-3.0,lal,bos,LAL,BOS,22100365.0,2021-12-07,2022.0,Regular Season,LAL,117.0,51.0,25.0,48.0,93.0,8.0,27.0,13.0,17.0,16.0,7.0,4.0,15.0,BOS,102.0,34.0,27.0,36.0,82.0,10.0,33.0,20.0,29.0,13.0,8.0,4.0,-15.0,15.0,,,,,,,,,,,,,,,117.0,102.0,-3.0,15.0,1,0,12.0,0,1,1
2022,2021-12-08,True,False,sac,orl,home,-7.5,sac,orl,SAC,ORL,22100377.0,2021-12-08,2022.0,Regular Season,SAC,142.0,43.0,24.0,53.0,97.0,15.0,34.0,21.0,25.0,8.0,8.0,7.0,12.0,ORL,130.0,43.0,29.0,48.0,97.0,16.0,34.0,18.0,23.0,13.0,2.0,5.0,-12.0,12.0,,,,,,,,,,,,,,,142.0,130.0,-7.5,12.0,1,0,4.5,0,1,1
2022,2021-12-08,True,False,no,den,away,2.0,no,den,NOP,DEN,22100375.0,2021-12-08,2022.0,Regular Season,NOP,114.0,46.0,32.0,47.0,90.0,11.0,30.0,9.0,12.0,25.0,8.0,5.0,-6.0,DEN,120.0,33.0,28.0,45.0,88.0,9.0,32.0,21.0,27.0,12.0,12.0,4.0,6.0,-6.0,,,,,,,,,,,,,,,114.0,120.0,2.0,-6.0,0,1,-4.0,0,0,0
2022,2021-12-08,True,False,det,wsh,away,5.0,det,wsh,DET,WAS,22100368.0,2021-12-08,2022.0,Regular Season,DET,116.0,37.0,22.0,37.0,79.0,13.0,24.0,29.0,35.0,16.0,9.0,4.0,-3.0,WAS,119.0,45.0,27.0,42.0,88.0,12.0,32.0,23.0,28.0,17.0,6.0,8.0,3.0,-3.0,,,,,,,,,,,,,,,116.0,119.0,5.0,-3.0,0,1,2.0,0,1,1
2022,2021-12-08,True,False,lac,bos,home,-0.0,lac,bos,LAC,BOS,22100378.0,2021-12-08,2022.0,Regular Season,LAC,114.0,38.0,20.0,40.0,85.0,14.0,32.0,20.0,22.0,20.0,13.0,7.0,3.0,BOS,111.0,47.0,26.0,41.0,86.0,10.0,32.0,19.0,21.0,23.0,11.0,3.0,-3.0,3.0,,,,,,,,,,,,,,,114.0,111.0,-0.0,3.0,1,0,3.0,0,1,1
2022,2021-12-08,True,False,mem,dal,home,-1.0,mem,dal,MEM,DAL,22100373.0,2021-12-08,2022.0,Regular Season,MEM,96.0,40.0,23.0,36.0,90.0,9.0,31.0,15.0,25.0,13.0,14.0,3.0,-8.0,DAL,104.0,47.0,24.0,37.0,77.0,12.0,33.0,18.0,23.0,19.0,5.0,6.0,8.0,-8.0,,,,,,,,,,,,,,,96.0,104.0,-1.0,-8.0,0,1,-9.0,0,0,0
2022,2021-12-08,True,False,gs,por,home,-14.5,gs,por,GSW,POR,22100376.0,2021-12-08,2022.0,Regular Season,GSW,104.0,47.0,22.0,33.0,83.0,14.0,46.0,24.0,31.0,16.0,9.0,3.0,10.0,POR,94.0,42.0,24.0,33.0,80.0,8.0,30.0,20.0,28.0,16.0,5.0,3.0,-10.0,10.0,,,,,,,,,,,,,,,104.0,94.0,-14.5,10.0,1,0,-4.5,0,0,0
2022,2021-12-08,True,False,min,utah,away,6.5,min,utah,MIN,UTA,22100374.0,2021-12-08,2022.0,Regular Season,MIN,104.0,37.0,19.0,38.0,95.0,17.0,47.0,11.0,17.0,16.0,9.0,3.0,-32.0,UTA,136.0,48.0,26.0,50.0,88.0,25.0,54.0,11.0,15.0,15.0,6.0,4.0,32.0,-32.0,,,,,,,,,,,,,,,104.0,136.0,6.5,-32.0,0,1,-25.5,0,0,0
2022,2021-12-08,True,False,ind,ny,home,-5.0,ind,ny,IND,NYK,22100369.0,2021-12-08,2022.0,Regular Season,IND,122.0,42.0,27.0,46.0,86.0,10.0,27.0,20.0,25.0,11.0,8.0,4.0,20.0,NYK,102.0,36.0,17.0,36.0,86.0,9.0,30.0,21.0,23.0,13.0,6.0,8.0,-20.0,20.0,,,,,,,,,,,,,,,122.0,102.0,-5.0,20.0,1,0,15.0,0,1,1
2022,2021-12-08,True,False,mia,mil,away,6.5,mia,mil,MIA,MIL,22100370.0,2021-12-08,2022.0,Regular Season,MIA,113.0,42.0,32.0,40.0,77.0,22.0,47.0,11.0,12.0,22.0,6.0,6.0,9.0,MIL,104.0,41.0,18.0,36.0,85.0,12.0,39.0,20.0,27.0,19.0,11.0,4.0,-9.0,9.0,,,,,,,,,,,,,,,113.0,104.0,6.5,9.0,1,0,15.5,0,1,1
2022,2021-12-08,True,False,tor,okc,home,-7.5,tor,okc,TOR,OKC,22100371.0,2021-12-08,2022.0,Regular Season,TOR,109.0,46.0,27.0,42.0,93.0,15.0,41.0,10.0,15.0,13.0,6.0,5.0,-1.0,OKC,110.0,40.0,28.0,38.0,84.0,17.0,40.0,17.0,20.0,14.0,12.0,3.0,1.0,-1.0,,,,,,,,,,,,,,,109.0,110.0,-7.5,-1.0,0,1,-8.5,0,0,0
2022,2021-12-08,True,False,cha,phi,away,6.5,cha,phi,CHA,PHI,22100366.0,2021-12-08,2022.0,Regular Season,CHA,106.0,35.0,22.0,39.0,80.0,10.0,29.0,18.0,21.0,19.0,7.0,4.0,-4.0,PHI,110.0,36.0,23.0,36.0,75.0,13.0,34.0,25.0,30.0,17.0,6.0,4.0,4.0,-4.0,,,,,,,,,,,,,,,106.0,110.0,6.5,-4.0,0,1,2.5,0,1,1
2022,2021-12-08,True,False,cle,chi,home,-3.0,cle,chi,CLE,CHI,22100367.0,2021-12-08,2022.0,Regular Season,CLE,115.0,42.0,28.0,44.0,80.0,13.0,28.0,14.0,16.0,16.0,10.0,8.0,23.0,CHI,92.0,37.0,21.0,35.0,84.0,7.0,26.0,15.0,21.0,18.0,6.0,3.0,-23.0,23.0,,,,,,,,,,,,,,,115.0,92.0,-3.0,23.0,1,0,20.0,0,1,1
2022,2021-12-08,True,False,hou,bkn,away,3.5,hou,bkn,HOU,BKN,22100372.0,2021-12-08,2022.0,Regular Season,HOU,114.0,38.0,23.0,40.0,81.0,14.0,41.0,20.0,29.0,14.0,9.0,9.0,10.0,BKN,104.0,44.0,18.0,35.0,89.0,8.0,33.0,26.0,31.0,13.0,7.0,3.0,-10.0,10.0,,,,,,,,,,,,,,,114.0,104.0,3.5,10.0,1,0,13.5,0,1,1
2022,2021-12-09,True,False,sa,den,home,-2.0,sa,den,SAS,DEN,22100381.0,2021-12-09,2022.0,Regular Season,SAS,123.0,54.0,32.0,46.0,88.0,15.0,35.0,16.0,22.0,14.0,5.0,7.0,12.0,DEN,111.0,33.0,29.0,42.0,94.0,15.0,39.0,12.0,13.0,9.0,7.0,5.0,-12.0,12.0,,,,,,,,,,,,,,,123.0,111.0,-2.0,12.0,1,0,10.0,0,1,1
2022,2021-12-09,True,False,phi,utah,away,3.0,phi,utah,PHI,UTA,22100379.0,2021-12-09,2022.0,Regular Season,PHI,96.0,34.0,17.0,38.0,88.0,6.0,33.0,14.0,15.0,12.0,9.0,4.0,-22.0,UTA,118.0,52.0,22.0,43.0,91.0,15.0,40.0,17.0,24.0,12.0,7.0,5.0,22.0,-22.0,,,,,,,,,,,,,,,96.0,118.0,3.0,-22.0,0,1,-19.0,0,0,0
2022,2021-12-09,True,False,mem,lal,away,4.0,mem,lal,MEM,LAL,22100380.0,2021-12-09,2022.0,Regular Season,MEM,108.0,47.0,28.0,41.0,94.0,14.0,42.0,12.0,18.0,13.0,18.0,5.0,13.0,LAL,95.0,45.0,26.0,36.0,78.0,12.0,30.0,11.0,17.0,22.0,8.0,6.0,-13.0,13.0,,,,,,,,,,,,,,,108.0,95.0,4.0,13.0,1,0,17.0,0,1,1
2022,2021-12-10,True,False,okc,lal,away,4.0,okc,lal,OKC,LAL,22100389.0,2021-12-10,2022.0,Regular Season,OKC,95.0,51.0,21.0,38.0,96.0,10.0,44.0,9.0,14.0,15.0,9.0,3.0,-21.0,LAL,116.0,47.0,23.0,41.0,87.0,19.0,42.0,15.0,20.0,16.0,12.0,3.0,21.0,-21.0,,,,,,,,,,,,,,,95.0,116.0,4.0,-21.0,0,1,-17.0,0,0,0
2022,2021-12-10,True,False,hou,mil,away,9.5,hou,mil,HOU,MIL,22100386.0,2021-12-10,2022.0,Regular Season,HOU,114.0,40.0,30.0,42.0,89.0,19.0,46.0,11.0,20.0,16.0,9.0,4.0,-9.0,MIL,123.0,48.0,19.0,42.0,83.0,15.0,39.0,24.0,32.0,15.0,11.0,8.0,9.0,-9.0,,,,,,,,,,,,,,,114.0,123.0,9.5,-9.0,0,1,0.5,0,1,1
2022,2021-12-10,True,False,no,det,home,-6.5,no,det,NOP,DET,22100388.0,2021-12-10,2022.0,Regular Season,NOP,109.0,60.0,29.0,41.0,95.0,13.0,37.0,14.0,16.0,16.0,6.0,4.0,16.0,DET,93.0,38.0,22.0,35.0,90.0,12.0,37.0,11.0,12.0,13.0,7.0,6.0,-16.0,16.0,,,,,,,,,,,,,,,109.0,93.0,-6.5,16.0,1,0,9.5,0,1,1
2022,2021-12-10,True,False,min,cle,away,2.0,min,cle,MIN,CLE,22100387.0,2021-12-10,2022.0,Regular Season,MIN,106.0,40.0,24.0,36.0,92.0,11.0,39.0,23.0,28.0,14.0,9.0,5.0,-17.0,CLE,123.0,47.0,34.0,46.0,85.0,13.0,33.0,18.0,22.0,17.0,8.0,7.0,17.0,-17.0,,,,,,,,,,,,,,,106.0,123.0,2.0,-17.0,0,1,-15.0,0,0,0
2022,2021-12-10,True,False,phx,bos,home,-3.0,phx,bos,PHX,BOS,22100390.0,2021-12-10,2022.0,Regular Season,PHX,111.0,53.0,25.0,43.0,96.0,14.0,38.0,11.0,11.0,12.0,4.0,9.0,21.0,BOS,90.0,46.0,13.0,35.0,93.0,4.0,26.0,16.0,24.0,13.0,7.0,6.0,-21.0,21.0,,,,,,,,,,,,,,,111.0,90.0,-3.0,21.0,1,0,18.0,0,1,1
2022,2021-12-10,True,False,atl,bkn,home,-2.0,atl,bkn,ATL,BKN,22100384.0,2021-12-10,2022.0,Regular Season,ATL,105.0,49.0,21.0,37.0,94.0,11.0,34.0,20.0,24.0,15.0,10.0,3.0,-8.0,BKN,113.0,41.0,26.0,46.0,93.0,6.0,23.0,15.0,16.0,14.0,9.0,7.0,8.0,-8.0,,,,,,,,,,,,,,,105.0,113.0,-2.0,-8.0,0,1,-10.0,0,0,0
2022,2021-12-10,True,False,ind,dal,home,-2.0,ind,dal,IND,DAL,22100383.0,2021-12-10,2022.0,Regular Season,IND,106.0,44.0,28.0,41.0,87.0,13.0,36.0,11.0,12.0,13.0,7.0,3.0,13.0,DAL,93.0,37.0,18.0,39.0,84.0,4.0,29.0,11.0,12.0,14.0,7.0,2.0,-13.0,13.0,,,,,,,,,,,,,,,106.0,93.0,-2.0,13.0,1,0,11.0,0,1,1
2022,2021-12-10,True,False,cha,sac,away,1.5,cha,sac,CHA,SAC,22100382.0,2021-12-10,2022.0,Regular Season,CHA,124.0,39.0,29.0,48.0,87.0,14.0,35.0,14.0,20.0,16.0,9.0,8.0,1.0,SAC,123.0,48.0,22.0,48.0,101.0,14.0,41.0,13.0,17.0,14.0,11.0,4.0,-1.0,1.0,,,,,,,,,,,,,,,124.0,123.0,1.5,1.0,1,0,2.5,0,1,1
2022,2021-12-10,True,False,tor,ny,home,-1.5,tor,ny,TOR,NYK,22100385.0,2021-12-10,2022.0,Regular Season,TOR,90.0,48.0,21.0,30.0,87.0,12.0,35.0,18.0,23.0,8.0,9.0,7.0,3.0,NYK,87.0,55.0,18.0,29.0,81.0,9.0,34.0,20.0,24.0,15.0,4.0,2.0,-3.0,3.0,,,,,,,,,,,,,,,90.0,87.0,-1.5,3.0,1,0,1.5,0,1,1
2022,2021-12-11,True,False,lac,orl,home,-8.5,lac,orl,LAC,ORL,22100391.0,2021-12-11,2022.0,Regular Season,LAC,106.0,45.0,27.0,42.0,92.0,18.0,36.0,4.0,6.0,8.0,7.0,1.0,2.0,ORL,104.0,45.0,21.0,35.0,80.0,12.0,33.0,22.0,24.0,11.0,4.0,5.0,-2.0,2.0,,,,,,,,,,,,,,,106.0,104.0,-8.5,2.0,1,0,-6.5,0,0,0
2022,2021-12-11,True,False,wsh,utah,away,7.0,wsh,utah,WAS,UTA,22100392.0,2021-12-11,2022.0,Regular Season,WAS,98.0,39.0,17.0,41.0,89.0,8.0,25.0,8.0,14.0,13.0,3.0,3.0,-25.0,UTA,123.0,49.0,28.0,48.0,93.0,13.0,39.0,14.0,17.0,9.0,5.0,5.0,25.0,-25.0,,,,,,,,,,,,,,,98.0,123.0,7.0,-25.0,0,1,-18.0,0,0,0
2022,2021-12-11,True,False,mem,hou,home,-8.0,mem,hou,MEM,HOU,22100395.0,2021-12-11,2022.0,Regular Season,MEM,113.0,38.0,22.0,40.0,80.0,11.0,29.0,22.0,36.0,11.0,10.0,3.0,7.0,HOU,106.0,40.0,25.0,38.0,77.0,11.0,33.0,19.0,29.0,16.0,5.0,6.0,-7.0,7.0,,,,,,,,,,,,,,,113.0,106.0,-8.0,7.0,1,0,-1.0,0,0,0
2022,2021-12-11,True,False,mia,chi,away,1.5,mia,chi,MIA,CHI,22100394.0,2021-12-11,2022.0,Regular Season,MIA,118.0,50.0,37.0,46.0,93.0,19.0,43.0,7.0,9.0,10.0,8.0,6.0,26.0,CHI,92.0,34.0,22.0,31.0,83.0,17.0,40.0,13.0,20.0,16.0,5.0,3.0,-26.0,26.0,,,,,,,,,,,,,,,118.0,92.0,1.5,26.0,1,0,27.5,0,1,1
2022,2021-12-11,True,False,cle,sac,home,-6.5,cle,sac,CLE,SAC,22100393.0,2021-12-11,2022.0,Regular Season,CLE,117.0,47.0,27.0,41.0,88.0,12.0,31.0,23.0,28.0,14.0,13.0,6.0,14.0,SAC,103.0,48.0,19.0,41.0,93.0,7.0,28.0,14.0,22.0,17.0,8.0,6.0,-14.0,14.0,,,,,,,,,,,,,,,117.0,103.0,-6.5,14.0,1,0,7.5,0,1,1
2022,2021-12-11,True,False,phi,gs,away,3.0,phi,gs,PHI,GSW,22100396.0,2021-12-11,2022.0,Regular Season,PHI,102.0,44.0,19.0,35.0,76.0,9.0,27.0,23.0,26.0,13.0,7.0,5.0,9.0,GSW,93.0,42.0,21.0,34.0,85.0,12.0,48.0,13.0,18.0,13.0,5.0,5.0,-9.0,9.0,,,,,,,,,,,,,,,102.0,93.0,3.0,9.0,1,0,12.0,0,1,1
2022,2021-12-11,True,False,sa,den,home,-0.0,sa,den,SAS,DEN,22100397.0,2021-12-11,2022.0,Regular Season,SAS,112.0,45.0,28.0,41.0,89.0,10.0,27.0,20.0,29.0,17.0,4.0,4.0,-15.0,DEN,127.0,41.0,33.0,47.0,93.0,20.0,43.0,13.0,14.0,12.0,9.0,8.0,15.0,-15.0,,,,,,,,,,,,,,,112.0,127.0,-0.0,-15.0,0,1,-15.0,0,0,0
2022,2021-12-12,True,False,por,min,home,-3.0,por,min,POR,MIN,22100402.0,2021-12-12,2022.0,Regular Season,POR,111.0,45.0,25.0,37.0,81.0,18.0,48.0,19.0,28.0,19.0,9.0,8.0,-5.0,MIN,116.0,42.0,23.0,38.0,85.0,14.0,36.0,26.0,32.0,17.0,9.0,2.0,5.0,-5.0,,,,,,,,,,,,,,,111.0,116.0,-3.0,-5.0,0,1,-8.0,0,0,0
2022,2021-12-12,True,False,okc,dal,away,4.0,okc,dal,OKC,DAL,22100400.0,2021-12-12,2022.0,Regular Season,OKC,84.0,39.0,19.0,30.0,80.0,13.0,37.0,11.0,16.0,11.0,3.0,7.0,-19.0,DAL,103.0,54.0,25.0,38.0,90.0,9.0,33.0,18.0,23.0,9.0,5.0,5.0,19.0,-19.0,,,,,,,,,,,,,,,84.0,103.0,4.0,-19.0,0,1,-15.0,0,0,0
2022,2021-12-12,True,False,lal,orl,home,-10.0,lal,orl,LAL,ORL,22100403.0,2021-12-12,2022.0,Regular Season,LAL,106.0,44.0,24.0,41.0,84.0,13.0,28.0,11.0,17.0,14.0,12.0,11.0,12.0,ORL,94.0,47.0,17.0,33.0,88.0,13.0,38.0,15.0,19.0,19.0,6.0,4.0,-12.0,12.0,,,,,,,,,,,,,,,106.0,94.0,-10.0,12.0,1,0,2.0,0,1,1
2022,2021-12-12,True,False,det,bkn,away,7.0,det,bkn,DET,BKN,22100399.0,2021-12-12,2022.0,Regular Season,DET,104.0,40.0,24.0,39.0,92.0,14.0,37.0,12.0,18.0,21.0,11.0,5.0,-12.0,BKN,116.0,43.0,28.0,41.0,87.0,11.0,28.0,23.0,25.0,18.0,8.0,6.0,12.0,-12.0,,,,,,,,,,,,,,,104.0,116.0,7.0,-12.0,0,1,-5.0,0,0,0
2022,2021-12-12,True,False,ny,mil,away,6.0,ny,mil,NYK,MIL,22100398.0,2021-12-12,2022.0,Regular Season,NYK,97.0,37.0,27.0,35.0,82.0,17.0,49.0,10.0,13.0,17.0,12.0,2.0,-15.0,MIL,112.0,46.0,27.0,42.0,88.0,14.0,41.0,14.0,17.0,15.0,11.0,1.0,15.0,-15.0,,,,,,,,,,,,,,,97.0,112.0,6.0,-15.0,0,1,-9.0,0,0,0
2022,2021-12-12,True,False,sa,no,home,-2.0,sa,no,SAS,NOP,22100401.0,2021-12-12,2022.0,Regular Season,SAS,112.0,55.0,31.0,45.0,91.0,7.0,25.0,15.0,20.0,14.0,11.0,5.0,15.0,NOP,97.0,42.0,24.0,40.0,94.0,8.0,29.0,9.0,15.0,14.0,8.0,4.0,-15.0,15.0,,,,,,,,,,,,,,,112.0,97.0,-2.0,15.0,1,0,13.0,0,1,1
2022,2021-12-13,True,False,lac,phx,away,3.5,lac,phx,LAC,PHX,22100412.0,2021-12-13,2022.0,Regular Season,LAC,111.0,45.0,24.0,43.0,78.0,9.0,21.0,16.0,23.0,17.0,5.0,7.0,16.0,PHX,95.0,41.0,22.0,36.0,96.0,7.0,29.0,16.0,19.0,11.0,10.0,3.0,-16.0,16.0,,,,,,,,,,,,,,,111.0,95.0,3.5,16.0,1,0,19.5,0,1,1
2022,2021-12-13,True,False,den,wsh,home,-4.0,den,wsh,DEN,WAS,22100411.0,2021-12-13,2022.0,Regular Season,DEN,113.0,49.0,26.0,37.0,79.0,10.0,32.0,29.0,33.0,13.0,8.0,2.0,6.0,WAS,107.0,41.0,25.0,41.0,90.0,12.0,34.0,13.0,21.0,10.0,7.0,5.0,-6.0,6.0,,,,,,,,,,,,,,,113.0,107.0,-4.0,6.0,1,0,2.0,0,1,1
2022,2021-12-13,True,False,mem,phi,away,1.0,mem,phi,MEM,PHI,22100409.0,2021-12-13,2022.0,Regular Season,MEM,126.0,50.0,29.0,47.0,89.0,14.0,34.0,18.0,23.0,11.0,12.0,6.0,35.0,PHI,91.0,38.0,22.0,37.0,83.0,4.0,22.0,13.0,19.0,15.0,5.0,10.0,-35.0,35.0,,,,,,,,,,,,,,,126.0,91.0,1.0,35.0,1,0,36.0,0,1,1
2022,2021-12-13,True,False,bos,mil,away,1.0,bos,mil,BOS,MIL,22100408.0,2021-12-13,2022.0,Regular Season,BOS,117.0,40.0,31.0,43.0,86.0,20.0,47.0,11.0,13.0,13.0,6.0,5.0,14.0,MIL,103.0,45.0,22.0,40.0,90.0,11.0,36.0,12.0,15.0,14.0,8.0,3.0,-14.0,14.0,,,,,,,,,,,,,,,117.0,103.0,1.0,14.0,1,0,15.0,0,1,1
2022,2021-12-13,True,False,dal,cha,home,-2.5,dal,cha,DAL,CHA,22100410.0,2021-12-13,2022.0,Regular Season,DAL,120.0,50.0,28.0,43.0,83.0,19.0,41.0,15.0,17.0,13.0,4.0,8.0,24.0,CHA,96.0,38.0,22.0,34.0,86.0,13.0,37.0,15.0,24.0,10.0,8.0,2.0,-24.0,24.0,,,,,,,,,,,,,,,120.0,96.0,-2.5,24.0,1,0,21.5,0,1,1
2022,2021-12-13,True,False,tor,sac,home,-4.5,tor,sac,TOR,SAC,22100406.0,2021-12-13,2022.0,Regular Season,TOR,124.0,46.0,28.0,53.0,98.0,11.0,31.0,7.0,10.0,10.0,10.0,8.0,23.0,SAC,101.0,53.0,21.0,38.0,94.0,11.0,34.0,14.0,21.0,17.0,5.0,4.0,-23.0,23.0,,,,,,,,,,,,,,,124.0,101.0,-4.5,23.0,1,0,18.5,0,1,1
2022,2021-12-13,True,False,ind,gs,away,4.0,ind,gs,IND,GSW,22100405.0,2021-12-13,2022.0,Regular Season,IND,100.0,42.0,16.0,35.0,87.0,7.0,30.0,23.0,31.0,10.0,11.0,5.0,-2.0,GSW,102.0,47.0,21.0,42.0,84.0,8.0,30.0,10.0,14.0,18.0,6.0,6.0,2.0,-2.0,,,,,,,,,,,,,,,100.0,102.0,4.0,-2.0,0,1,2.0,0,1,1
2022,2021-12-13,True,False,cle,mia,home,-5.5,cle,mia,CLE,MIA,22100404.0,2021-12-13,2022.0,Regular Season,CLE,105.0,42.0,24.0,36.0,81.0,16.0,36.0,17.0,18.0,14.0,6.0,1.0,11.0,MIA,94.0,39.0,26.0,38.0,85.0,13.0,40.0,5.0,9.0,16.0,4.0,4.0,-11.0,11.0,,,,,,,,,,,,,,,105.0,94.0,-5.5,11.0,1,0,5.5,0,1,1
2022,2021-12-13,True,False,atl,hou,home,-10.5,atl,hou,ATL,HOU,22100407.0,2021-12-13,2022.0,Regular Season,ATL,126.0,40.0,20.0,42.0,85.0,15.0,39.0,27.0,31.0,12.0,9.0,6.0,-6.0,HOU,132.0,45.0,27.0,46.0,96.0,19.0,46.0,21.0,27.0,11.0,8.0,5.0,6.0,-6.0,,,,,,,,,,,,,,,126.0,132.0,-10.5,-6.0,0,1,-16.5,0,0,0
2022,2021-12-14,True,False,ny,gs,away,5.5,ny,gs,NYK,GSW,22100414.0,2021-12-14,2022.0,Regular Season,NYK,96.0,35.0,18.0,30.0,83.0,16.0,42.0,20.0,22.0,9.0,6.0,6.0,-9.0,GSW,105.0,49.0,28.0,35.0,77.0,15.0,40.0,20.0,27.0,12.0,3.0,6.0,9.0,-9.0,,,,,,,,,,,,,,,96.0,105.0,5.5,-9.0,0,1,-3.5,0,0,0
2022,2021-12-14,True,False,bkn,tor,home,-4.0,bkn,tor,BKN,TOR,22100413.0,2021-12-14,2022.0,Regular Season,BKN,131.0,60.0,28.0,50.0,103.0,14.0,39.0,17.0,23.0,18.0,7.0,5.0,2.0,TOR,129.0,41.0,26.0,48.0,105.0,18.0,52.0,15.0,19.0,12.0,6.0,6.0,-2.0,2.0,,,,,,,,,,,,,,,131.0,129.0,-4.0,2.0,1,0,-2.0,0,0,0
2022,2021-12-14,True,False,por,phx,away,1.0,por,phx,POR,PHX,22100416.0,2021-12-14,2022.0,Regular Season,POR,107.0,48.0,23.0,40.0,96.0,13.0,41.0,14.0,22.0,14.0,7.0,3.0,-4.0,PHX,111.0,49.0,30.0,44.0,93.0,11.0,31.0,12.0,15.0,14.0,7.0,0.0,4.0,-4.0,,,,,,,,,,,,,,,107.0,111.0,1.0,-4.0,0,1,-3.0,0,0,0
2022,2021-12-15,True,False,sa,cha,home,-2.5,sa,cha,SAS,CHA,22100423.0,2021-12-15,2022.0,Regular Season,SAS,115.0,38.0,27.0,39.0,90.0,12.0,37.0,25.0,25.0,8.0,5.0,3.0,-16.0,CHA,131.0,48.0,34.0,51.0,86.0,18.0,34.0,11.0,16.0,13.0,3.0,4.0,16.0,-16.0,,,,,,,,,,,,,,,115.0,131.0,-2.5,-16.0,0,1,-18.5,0,0,0
2022,2021-12-15,True,False,por,mem,home,-0.0,por,mem,POR,MEM,22100426.0,2021-12-15,2022.0,Regular Season,POR,103.0,38.0,18.0,31.0,82.0,15.0,38.0,26.0,28.0,15.0,9.0,6.0,-10.0,MEM,113.0,53.0,22.0,39.0,82.0,11.0,32.0,24.0,30.0,16.0,10.0,5.0,10.0,-10.0,,,,,,,,,,,,,,,103.0,113.0,-0.0,-10.0,0,1,-10.0,0,0,0
2022,2021-12-15,True,False,sac,wsh,away,2.5,sac,wsh,SAC,WAS,22100427.0,2021-12-15,2022.0,Regular Season,SAC,119.0,39.0,25.0,45.0,82.0,8.0,26.0,21.0,29.0,11.0,7.0,6.0,14.0,WAS,105.0,39.0,20.0,42.0,89.0,5.0,24.0,16.0,21.0,11.0,8.0,3.0,-14.0,14.0,,,,,,,,,,,,,,,119.0,105.0,2.5,14.0,1,0,16.5,0,1,1
2022,2021-12-15,True,False,den,min,home,-4.0,den,min,DEN,MIN,22100424.0,2021-12-15,2022.0,Regular Season,DEN,107.0,42.0,33.0,38.0,84.0,14.0,39.0,17.0,23.0,18.0,5.0,3.0,-17.0,MIN,124.0,39.0,24.0,45.0,88.0,23.0,48.0,11.0,16.0,12.0,10.0,5.0,17.0,-17.0,,,,,,,,,,,,,,,107.0,124.0,-4.0,-17.0,0,1,-21.0,0,0,0
